iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.119074986495,0.1169921875,0.117561756176,0.76185,0.766015625,0.764876487649,0.0289500509684,0.0446570972887,0.0360803608036,1.24969305
10,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,12.694176461
20,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,24.955222327
30,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,36.208138331
40,0.120025,0.1181640625,0.118411415846,0.75995,0.763671875,0.763176317632,0.0135607150195,0.0257648953301,0.0222956234517,47.784236688
50,0.120450000089,0.119140625,0.119361936349,0.7591,0.76171875,0.761276127613,0.00618811881188,0.00974025974026,0.006658343737,61.277638501
60,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,75.086013734
70,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,88.78560739
80,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,101.843147625
90,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,114.950966161
100,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,127.365711502
110,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,140.521731793
120,0.120825,0.1197265625,0.119761976198,0.75835,0.760546875,0.760476047605,0,0,0,153.275113825
130,0.118752854978,0.1166015625,0.117161716172,0.7625,0.766796875,0.765676567657,0.0341602277349,0.0508744038156,0.0425010216592,166.434986036
140,0.119775,0.1181640625,0.118811881188,0.76045,0.763671875,0.762376237624,0.0176337912651,0.0257648953301,0.0157415078708,179.357935998
150,0.120175,0.1185546875,0.118561856186,0.75965,0.762890625,0.762876287629,0.0111088253446,0.0193861066236,0.0198429102935,192.340960997
160,0.119999997002,0.1185546875,0.118411841184,0.76,0.762890625,0.763176317632,0.0139687756779,0.0193861066236,0.0222956234517,205.380158398
170,0.1203,0.1185546875,0.118711871187,0.7594,0.762890625,0.762576257626,0.00906095551895,0.0193861066236,0.0173841059603,218.219428361
180,0.116825,0.11618207924,0.115111511151,0.76635,0.767578125,0.769776977698,0.0670792573368,0.0600315955766,0.0777243589744,231.472618499
190,0.11925,0.1171875,0.117761776178,0.7615,0.765625,0.764476447645,0.0261331155574,0.0415335463259,0.0328542094456,244.501409518
200,0.1203,0.1185546875,0.118711871187,0.7594,0.762890625,0.762576257626,0.00906095551895,0.0193861066236,0.0173841059603,257.309214017
210,0.1203,0.1185546875,0.118711871187,0.7594,0.762890625,0.762576257626,0.00906095551895,0.0193861066236,0.0173841059603,270.63877752
220,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,283.50716677
230,0.1203,0.1185546875,0.118711871187,0.7594,0.762890625,0.762576257626,0.00906095551895,0.0193861066236,0.0173841059603,296.529065571
240,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,309.866364818
250,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,322.656129918
260,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,335.767282349
270,0.119625,0.11796875,0.118111811181,0.76075,0.7640625,0.763776377638,0.0200696293262,0.0289389067524,0.0271828665568,348.654732516
280,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,361.969683619
290,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,374.907845808
300,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,387.943183442
310,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,401.011420284
320,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,414.00275168
330,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,426.899353922
340,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,439.514746612
350,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,452.136620409
360,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,465.614063463
370,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,478.630496447
380,0.119725,0.118359375,0.118161816182,0.76055,0.76328125,0.763676367637,0.0184464029514,0.0225806451613,0.0263700041203,491.636189577
390,0.118974791702,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,504.419655879
400,0.118974989147,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,517.458486942
410,0.11897498868,0.1166015625,0.117361736174,0.76205,0.766796875,0.765276527653,0.0305561214097,0.0508744038156,0.0392959476054,530.543900414
420,0.119675,0.1185546875,0.118211821182,0.76065,0.762890625,0.763576357636,0.019258348699,0.0193861066236,0.0255564715581,543.712486102
430,0.119725,0.1185546875,0.118211821182,0.76055,0.762890625,0.763576357636,0.0184464029514,0.0193861066236,0.0255564715581,556.502605371
440,0.118999989208,0.1166015625,0.117411741174,0.762,0.766796875,0.765176517652,0.0301548492258,0.0508744038156,0.038493038493,570.122306763
450,0.119025,0.116796875,0.117511751175,0.76195,0.76640625,0.76497649765,0.0297534134909,0.0477707006369,0.0368852459016,582.398051585
460,0.118974989208,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,595.087321677
470,0.11897498868,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,607.789492854
480,0.11887498868,0.1166015625,0.117311731173,0.76225,0.766796875,0.765376537654,0.0321595766334,0.0508744038156,0.0400981996727,621.070548654
490,0.118924991326,0.1166015625,0.117361736174,0.76215,0.766796875,0.765276527653,0.0313581755243,0.0508744038156,0.0392959476054,634.716392781
500,0.118924991326,0.1166015625,0.117361736174,0.76215,0.766796875,0.765276527653,0.0313581755243,0.0508744038156,0.0392959476054,647.741934667
510,0.11892498868,0.1166015625,0.117361736174,0.76215,0.766796875,0.765276527653,0.0313581755243,0.0508744038156,0.0392959476054,661.181666093
520,0.118974989485,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,674.374879198
530,0.11892498868,0.1166015625,0.117361736174,0.76215,0.766796875,0.765276527653,0.0313581755243,0.0508744038156,0.0392959476054,687.072146282
540,0.11887498868,0.1166015625,0.117311731173,0.76225,0.766796875,0.765376537654,0.0321595766334,0.0508744038156,0.0400981996727,701.935894476
550,0.118974990863,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,714.897889667
560,0.118974992155,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,728.662934426
570,0.11899998868,0.1166015625,0.117411741174,0.762,0.766796875,0.765176517652,0.0301548492258,0.0508744038156,0.038493038493,742.524840067
580,0.11897498868,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,755.81735313
590,0.118974991228,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,769.979567493
600,0.118974909338,0.1166015625,0.117411741174,0.76205,0.766796875,0.765176517652,0.0305561214097,0.0508744038156,0.038493038493,782.56778055
